Date_Time,Air Temp at Surface [degC],Relative Humidity [percent],Avg Wind Speed [m/s],Wind Direction [degrees],Solar Flux [W/m^2],Longitude,Latitude,UHI Index,kml_zone
2021-07-24 15:15:00,26.6,50.5,3.1,154,584,-73.98799667,40.76975333,0.993986575,
2021-07-24 15:15:00,26.6,50.5,3.1,154,584,-73.98796333,40.769815,0.99615029,
2021-07-24 15:15:00,26.6,50.5,3.1,154,584,-73.98791333,40.76985833,0.993986575,
2021-07-24 15:15:00,26.6,50.5,3.1,154,584,-73.98790167,40.76987167,0.993986575,
2021-07-24 15:15:00,26.6,50.5,3.1,154,584,-73.98788,40.769975,0.99182286,
2021-07-24 15:15:00,26.6,50.5,3.1,154,584,-73.98785833,40.77000333,0.99182286,
2021-07-24 15:15:00,26.6,50.5,3.1,154,584,-73.98783833,40.77002667,0.99182286,
2021-07-24 15:15:00,26.6,50.5,3.1,154,584,-73.98765833,40.770145,0.993986575,
2021-07-24 15:15:00,26.6,50.5,3.1,154,584,-73.98764333,40.77021667,0.99182286,
2021-07-24 15:15:00,26.6,50.5,3.1,154,584,-73.98759667,40.77028667,0.99182286,
2021-07-24 15:15:00,26.6,50.5,3.1,154,584,-73.98752333,40.77037667,0.99182286,
2021-07-24 15:15:00,26.6,50.5,3.1,154,584,-73.98735167,40.77058,0.989659146,
2021-07-24 15:15:00,26.6,50.5,3.1,154,584,-73.927515,40.837495,1.012137739,
2021-07-24 15:15:00,26.6,50.5,3.1,154,584,-73.98798167,40.769785,0.99615029,
2021-07-24 15:15:00,26.6,50.5,3.1,154,584,-73.92755,40.8376,1.009974024,
2021-07-24 15:15:00,26.6,50.5,3.1,154,584,-73.92758167,40.83860333,0.99915545,
2021-07-24 15:15:00,26.6,50.5,3.1,154,584,-73.92751833,40.83859333,0.999275656,
2021-07-24 15:15:00,26.6,50.5,3.1,154,584,-73.92746,40.83858333,1.001439371,
2021-07-24 15:15:00,26.6,50.5,3.1,154,584,-73.92741333,40.838575,1.001439371,
2021-07-24 15:15:00,26.6,50.5,3.1,154,584,-73.92737333,40.83856833,0.997111941,
2021-07-24 15:15:00,26.6,50.5,3.1,154,584,-73.92343167,40.812935,1.012618565,
2021-07-24 15:15:00,26.6,50.5,3.1,154,584,-73.92333333,40.81298333,1.012618565,
2021-07-24 15:15:00,26.6,50.5,3.1,154,584,-73.92327167,40.81301667,1.00612742,
2021-07-24 15:15:00,26.6,50.5,3.1,154,584,-73.92321,40.81305167,1.00612742,
2021-07-24 15:15:00,26.6,50.5,3.1,154,584,-73.92314833,40.813085,1.012618565,
2021-07-24 15:15:00,26.6,50.5,3.1,154,584,-73.92300667,40.81315833,1.012618565,
2021-07-24 15:15:00,26.6,50.5,3.1,154,584,-73.92293167,40.81320667,1.012618565,
2021-07-24 15:15:00,26.6,50.5,3.1,154,584,-73.9229,40.81322333,1.01478228,
2021-07-24 15:15:00,26.6,50.5,3.1,154,584,-73.92282667,40.81327333,1.012618565,
2021-07-24 15:15:00,26.6,50.5,3.1,154,584,-73.92277667,40.813305,1.012618565,
2021-07-24 15:15:00,26.6,50.5,3.1,154,584,-73.92272167,40.81333667,1.012618565,
2021-07-24 15:15:00,26.6,50.5,3.1,154,584,-73.922605,40.81339833,1.012618565,
2021-07-24 15:15:00,26.6,50.5,3.1,154,584,-73.92254333,40.81342833,1.01478228,
2021-07-24 15:15:00,26.6,50.5,3.1,154,584,-73.92753167,40.83754833,1.012137739,
2021-07-24 15:15:00,26.6,50.5,3.1,154,584,-73.92765167,40.83860833,0.996991735,
2021-07-24 15:15:00,26.6,50.5,3.1,154,584,-73.92772333,40.83861667,0.996991735,
2021-07-24 15:15:00,26.6,50.5,3.1,154,584,-73.92286667,40.813245,1.01478228,
2021-07-24 15:15:00,26.6,50.5,3.1,154,584,-73.92787667,40.83864333,1.007810309,
2021-07-24 15:15:00,26.6,50.5,3.1,154,584,-73.9278,40.83862833,1.007810309,
2021-07-24 15:15:00,26.6,50.5,3.1,154,584,-73.92757333,40.837655,1.009974024,
2021-07-24 15:15:00,26.6,50.5,3.1,154,584,-73.92760333,40.83771833,1.007810309,
2021-07-24 15:15:00,26.6,50.5,3.1,154,584,-73.92762333,40.837785,1.007810309,
2021-07-24 15:15:00,26.6,50.5,3.1,154,584,-73.92766167,40.83792833,1.009974024,
2021-07-24 15:15:00,26.6,50.5,3.1,154,584,-73.9277,40.83799667,1.012137739,
2021-07-24 15:15:00,26.6,50.5,3.1,154,584,-73.927735,40.83807,1.012137739,
2021-07-24 15:15:00,26.6,50.5,3.1,154,584,-73.927775,40.83814167,1.012137739,
2021-07-24 15:15:00,26.6,50.5,3.1,154,584,-73.92781667,40.83820833,1.012137739,
2021-07-24 15:15:00,26.6,50.5,3.1,154,584,-73.92763667,40.83785667,1.009974024,
2021-07-24 15:15:00,26.6,50.5,3.1,154,584,-73.92788333,40.83832167,1.009974024,
2021-07-24 15:15:00,26.6,50.5,3.1,154,584,-73.92803167,40.838645,1.005646594,
2021-07-24 15:15:00,26.6,50.5,3.1,154,584,-73.92785167,40.83826667,1.009974024,
2021-07-24 15:15:00,26.6,50.5,3.1,154,584,-73.92806167,40.83856333,1.00348288,
2021-07-24 15:15:00,26.6,50.5,3.1,154,584,-73.92805167,40.83853667,1.00348288,
2021-07-24 15:15:00,26.6,50.5,3.1,154,584,-73.928025,40.83847167,1.00348288,
2021-07-24 15:15:00,26.6,50.5,3.1,154,584,-73.92806833,40.83858333,1.005646594,
2021-07-24 15:15:00,26.6,50.5,3.1,154,584,-73.92798833,40.83844667,1.00348288,
2021-07-24 15:15:00,26.6,50.5,3.1,154,584,-73.92795,40.83841333,1.00348288,
2021-07-24 15:15:00,26.6,50.5,3.1,154,584,-73.92791167,40.83837167,1.00348288,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.97824333,40.78618,0.980643667,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.97820833,40.78622167,0.980643667,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.97817167,40.78626333,0.982807382,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.97814,40.78630167,0.982807382,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.97811333,40.786335,0.980643667,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.97809,40.78635833,0.980643667,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.97807167,40.78637,0.982807382,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.89162667,40.82090667,1.009974024,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.89163167,40.82087333,1.009974024,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.89167333,40.82067667,1.016465169,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.89166833,40.82069833,1.009974024,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.89165667,40.82075333,1.012137739,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.89164667,40.82079167,1.012137739,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.89163833,40.82083333,1.009974024,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.97805167,40.78638167,0.982807382,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.97826,40.78613833,0.978479952,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.91579833,40.81732667,1.030409109,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.97833833,40.78605833,0.980643667,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.91617667,40.81699333,1.030288903,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.891625,40.82093833,1.009974024,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.916115,40.81704167,1.032452618,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.91605833,40.817085,1.032452618,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.91591667,40.817195,1.032572824,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.91588,40.81723,1.032572824,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.91585167,40.81726667,1.032572824,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.97873167,40.78607,0.980643667,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.978635,40.786015,0.982807382,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.97858667,40.78599,0.978479952,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.97852667,40.78597333,0.978479952,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.97847167,40.78597333,0.978479952,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.97842667,40.78598667,0.978479952,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.97837833,40.78601833,0.980643667,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.916235,40.81694833,1.030288903,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.97829833,40.78609667,0.978479952,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.89161667,40.82097667,1.007810309,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.89166333,40.822535,1.01442166,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.891595,40.821075,1.001319165,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.89167333,40.82267,1.010094231,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.89168167,40.82272833,1.010094231,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.891685,40.82278167,1.01442166,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.891685,40.82282833,1.01442166,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.89168167,40.822875,1.012257945,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.89168,40.82292,1.012257945,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.89167667,40.82297333,1.01442166,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.891675,40.82303667,1.01442166,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.89168,40.823105,1.016585375,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.891685,40.82317167,1.016585375,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.891685,40.82322833,1.012257945,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.89169,40.82328333,1.012257945,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.89169667,40.82333167,1.012257945,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.91628333,40.81690833,1.032452618,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.89170167,40.82336833,1.012257945,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.89166833,40.82260667,1.01442166,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.89160667,40.82102333,1.007810309,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.89165667,40.82246167,1.012257945,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.89163167,40.82226,1.010094231,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.891585,40.82112833,1.001319165,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.89158333,40.821185,0.996991735,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.89158333,40.82124667,0.996991735,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.891585,40.821315,0.99915545,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.89158333,40.821385,0.99915545,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.89158833,40.82145833,0.99915545,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.891595,40.82153167,0.99915545,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.891605,40.82160833,1.001319165,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.89161333,40.82168,1.001319165,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.89162333,40.82183333,1.007930516,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.89162667,40.82191,1.007930516,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.89162833,40.82198333,1.010094231,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.89162833,40.82205667,1.010094231,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.89162833,40.82212667,1.007930516,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.89163167,40.822195,1.007930516,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.89164333,40.82239167,1.012257945,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.91631667,40.816875,1.032452618,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.916005,40.81712167,1.032572824,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.916365,40.81682833,1.030288903,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.98230333,40.76855333,0.968502822,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.98234333,40.76846833,0.966339107,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.98238833,40.76836,0.966339107,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.98241833,40.768285,0.970666537,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.98242833,40.768205,0.970666537,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.98243167,40.76812833,0.970666537,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.98242,40.76804,0.970666537,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.982415,40.76795333,0.968502822,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.98240667,40.76788,0.968502822,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.98238833,40.76782333,0.970666537,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.98235167,40.76777833,0.970666537,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.98230833,40.76774167,0.970666537,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.98226167,40.76772667,0.970666537,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.982215,40.76773167,0.970666537,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.98217,40.76773,0.970666537,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.98227833,40.76863833,0.968502822,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.92405,40.844,0.980162841,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.982195,40.76873667,0.970666537,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.981825,40.76948667,0.970666537,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.91634333,40.81685,1.030288903,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.98152833,40.77069,0.974993967,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.98159,40.77065167,0.974993967,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.98163,40.77062,0.974993967,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.98163333,40.77057333,0.974993967,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.98165167,40.77050833,0.970666537,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.98166,40.77042667,0.970666537,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.98167833,40.77037833,0.968502822,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.981695,40.77030833,0.968502822,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.98169333,40.770265,0.970666537,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.981725,40.77014,0.970666537,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.981785,40.76997333,0.970666537,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.98183833,40.76979667,0.970666537,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.98182833,40.76969667,0.970666537,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.98182,40.76959833,0.970666537,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.982095,40.76877,0.970666537,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.92400833,40.84401833,0.980162841,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.98187167,40.76987,0.970666537,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.92392833,40.844065,0.988817701,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.923235,40.84345,1.00179999,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.92323333,40.843415,0.999636275,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.92323333,40.84338667,0.999636275,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.92323167,40.84336167,1.008291135,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.92323,40.84333833,1.008291135,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.923205,40.84323,0.999636275,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.92319667,40.84317167,1.00612742,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.91665,40.816585,1.034616333,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.9166,40.816625,1.036780047,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.91649167,40.81672,1.034616333,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.91646333,40.81674167,1.034616333,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.91644,40.81676167,1.034616333,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.91641667,40.81678333,1.030288903,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.92396833,40.84403833,0.988817701,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.91639167,40.81680667,1.030288903,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.92323667,40.84348833,1.00179999,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.92323667,40.843525,1.00612742,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.9166,40.816625,1.036780047,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.92323667,40.84361833,1.00179999,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.92384833,40.84411,0.986653986,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.92389,40.84408833,0.986653986,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.92323833,40.84356667,1.00612742,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.92378833,40.84412333,0.990981416,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.92372,40.84413333,0.990981416,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.92360833,40.844145,0.993145131,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.92344833,40.84410333,1.00179999,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.92342333,40.84410167,1.00179999,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.923655,40.84414333,0.993145131,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.92326333,40.84403833,1.00612742,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.92326,40.843985,1.00179999,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.92325833,40.84391333,1.00179999,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.92323167,40.84368167,1.00179999,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.92323333,40.843755,0.999636275,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.92328333,40.844055,1.00612742,
2021-07-24 15:20:00,26.7,49.7,2.0,132,448,-73.92325,40.84383833,0.999636275,
2021-07-24 15:25:00,27.2,46.4,1.4,175,725,-73.966635,40.78418333,0.961530852,
2021-07-24 15:25:00,27.2,46.4,1.4,175,725,-73.96585833,40.78393,0.963694567,
2021-07-24 15:25:00,27.2,46.4,1.4,175,725,-73.96598333,40.78396167,0.963694567,
2021-07-24 15:25:00,27.2,46.4,1.4,175,725,-73.966235,40.78403333,0.961530852,
2021-07-24 15:25:00,27.2,46.4,1.4,175,725,-73.96636333,40.78407833,0.961530852,
2021-07-24 15:25:00,27.2,46.4,1.4,175,725,-73.96649667,40.78412667,0.961530852,
2021-07-24 15:25:00,27.2,46.4,1.4,175,725,-73.966775,40.784245,0.961530852,
2021-07-24 15:25:00,27.2,46.4,1.4,175,725,-73.96561167,40.78386,0.965858282,
2021-07-24 15:25:00,27.2,46.4,1.4,175,725,-73.96611667,40.783995,0.961530852,
2021-07-24 15:25:00,27.2,46.4,1.4,175,725,-73.96548333,40.78382333,0.965858282,
2021-07-24 15:25:00,27.2,46.4,1.4,175,725,-73.96458167,40.78355667,0.968142203,
2021-07-24 15:25:00,27.2,46.4,1.4,175,725,-73.96521667,40.78374667,0.968142203,
2021-07-24 15:25:00,27.2,46.4,1.4,175,725,-73.96508333,40.78370667,0.970305918,
2021-07-24 15:25:00,27.2,46.4,1.4,175,725,-73.96494833,40.78367,0.970305918,
2021-07-24 15:25:00,27.2,46.4,1.4,175,725,-73.96482,40.78363167,0.970305918,
2021-07-24 15:25:00,27.2,46.4,1.4,175,725,-73.9647,40.78359333,0.970305918,
2021-07-24 15:25:00,27.2,46.4,1.4,175,725,-73.96446667,40.78351167,0.968142203,
2021-07-24 15:25:00,27.2,46.4,1.4,175,725,-73.964355,40.783465,0.968142203,
2021-07-24 15:25:00,27.2,46.4,1.4,175,725,-73.96424333,40.783415,0.968142203,
2021-07-24 15:25:00,27.2,46.4,1.4,175,725,-73.96413333,40.78336667,0.968142203,
2021-07-24 15:25:00,27.2,46.4,1.4,175,725,-73.96691667,40.78432,0.963694567,
2021-07-24 15:25:00,27.2,46.4,1.4,175,725,-73.96403,40.78330833,0.968142203,
2021-07-24 15:25:00,27.2,46.4,1.4,175,725,-73.96535,40.78378667,0.968021997,
2021-07-24 15:25:00,27.2,46.4,1.4,175,725,-73.96702833,40.784395,0.963694567,
2021-07-24 15:25:00,27.2,46.4,1.4,175,725,-73.96907833,40.78517667,0.963694567,
2021-07-24 15:25:00,27.2,46.4,1.4,175,725,-73.96724167,40.784515,0.961530852,
2021-07-24 15:25:00,27.2,46.4,1.4,175,725,-73.96392667,40.78325167,0.970305918,
2021-07-24 15:25:00,27.2,46.4,1.4,175,725,-73.90424833,40.82777167,1.015743931,
2021-07-24 15:25:00,27.2,46.4,1.4,175,725,-73.90421,40.827805,1.013580216,
2021-07-24 15:25:00,27.2,46.4,1.4,175,725,-73.90415167,40.82785333,1.013580216,
2021-07-24 15:25:00,27.2,46.4,1.4,175,725,-73.90407833,40.82791333,1.011416501,
2021-07-24 15:25:00,27.2,46.4,1.4,175,725,-73.90400167,40.82798,1.011416501,
2021-07-24 15:25:00,27.2,46.4,1.4,175,725,-73.90394167,40.828035,1.009252786,
2021-07-24 15:25:00,27.2,46.4,1.4,175,725,-73.903905,40.82806667,1.009252786,
2021-07-24 15:25:00,27.2,46.4,1.4,175,725,-73.96898,40.78514,0.961530852,
2021-07-24 15:25:00,27.2,46.4,1.4,175,725,-73.96877667,40.785065,0.961530852,
2021-07-24 15:25:00,27.2,46.4,1.4,175,725,-73.96713167,40.78445333,0.961530852,
2021-07-24 15:25:00,27.2,46.4,1.4,175,725,-73.968665,40.785025,0.961530852,
2021-07-24 15:25:00,27.2,46.4,1.4,175,725,-73.96841667,40.78497,0.961530852,
2021-07-24 15:25:00,27.2,46.4,1.4,175,725,-73.96828833,40.78494,0.961530852,
2021-07-24 15:25:00,27.2,46.4,1.4,175,725,-73.968165,40.78491167,0.961530852,
2021-07-24 15:25:00,27.2,46.4,1.4,175,725,-73.96804,40.78488167,0.961530852,
2021-07-24 15:25:00,27.2,46.4,1.4,175,725,-73.96791667,40.78484167,0.959367137,
2021-07-24 15:25:00,27.2,46.4,1.4,175,725,-73.967795,40.7848,0.959367137,
2021-07-24 15:25:00,27.2,46.4,1.4,175,725,-73.96768333,40.78474667,0.959367137,
2021-07-24 15:25:00,27.2,46.4,1.4,175,725,-73.967575,40.78469,0.959367137,
2021-07-24 15:25:00,27.2,46.4,1.4,175,725,-73.967465,40.78463167,0.961530852,
2021-07-24 15:25:00,27.2,46.4,1.4,175,725,-73.96735167,40.784575,0.961530852,
2021-07-24 15:25:00,27.2,46.4,1.4,175,725,-73.96854833,40.784995,0.961530852,
2021-07-24 15:25:00,27.2,46.4,1.4,175,725,-73.96383167,40.78319,0.970305918,
2021-07-24 15:25:00,27.2,46.4,1.4,175,725,-73.93163,40.85844333,1.01045485,
2021-07-24 15:25:00,27.2,46.4,1.4,175,725,-73.96371,40.78302,0.970305918,
2021-07-24 15:25:00,27.2,46.4,1.4,175,725,-73.96596833,40.79961667,0.984009446,
2021-07-24 15:25:00,27.2,46.4,1.4,175,725,-73.96601167,40.79964667,0.986173161,
2021-07-24 15:25:00,27.2,46.4,1.4,175,725,-73.96604,40.79966667,0.986293367,
2021-07-24 15:25:00,27.2,46.4,1.4,175,725,-73.931695,40.85824167,1.019109709,
2021-07-24 15:25:00,27.2,46.4,1.4,175,725,-73.93169333,40.85827333,1.019109709,
2021-07-24 15:25:00,27.2,46.4,1.4,175,725,-73.93168,40.85831833,1.019109709,
2021-07-24 15:25:00,27.2,46.4,1.4,175,725,-73.93165833,40.85837667,1.01045485,
2021-07-24 15:25:00,27.2,46.4,1.4,175,725,-73.931595,40.85851167,1.012618565,
2021-07-24 15:25:00,27.2,46.4,1.4,175,725,-73.93156,40.85858,1.012618565,
2021-07-24 15:25:00,27.2,46.4,1.4,175,725,-73.931525,40.85864667,1.008291135,
2021-07-24 15:25:00,27.2,46.4,1.4,175,725,-73.965905,40.799575,0.984009446,
2021-07-24 15:25:00,27.2,46.4,1.4,175,725,-73.93149,40.85871167,1.008291135,
2021-07-24 15:25:00,27.2,46.4,1.4,175,725,-73.931435,40.85882667,1.01045485,
2021-07-24 15:25:00,27.2,46.4,1.4,175,725,-73.93141333,40.85886667,1.012618565,
2021-07-24 15:25:00,27.2,46.4,1.4,175,725,-73.93140167,40.85889333,1.012618565,
2021-07-24 15:25:00,27.2,46.4,1.4,175,725,-73.93136667,40.85893667,1.021273424,
2021-07-24 15:25:00,27.2,46.4,1.4,175,725,-73.931355,40.85897667,1.021273424,
2021-07-24 15:25:00,27.2,46.4,1.4,175,725,-73.93133833,40.85902333,1.021273424,
2021-07-24 15:25:00,27.2,46.4,1.4,175,725,-73.931325,40.85907,1.021273424,
2021-07-24 15:25:00,27.2,46.4,1.4,175,725,-73.93131167,40.85910833,1.019229916,
2021-07-24 15:25:00,27.2,46.4,1.4,175,725,-73.93130333,40.85913833,1.019229916,
2021-07-24 15:25:00,27.2,46.4,1.4,175,725,-73.90428333,40.82774167,1.015743931,
2021-07-24 15:25:00,27.2,46.4,1.4,175,725,-73.93146,40.85877333,1.01045485,
2021-07-24 15:25:00,27.2,46.4,1.4,175,725,-73.96583167,40.799525,0.99050059,
2021-07-24 15:25:00,27.2,46.4,1.4,175,725,-73.965735,40.79949167,0.99050059,
2021-07-24 15:25:00,27.2,46.4,1.4,175,725,-73.96564,40.79945333,0.988336875,
2021-07-24 15:25:00,27.2,46.4,1.4,175,725,-73.96366167,40.78293333,0.965978488,
2021-07-24 15:25:00,27.2,46.4,1.4,175,725,-73.96362333,40.78284,0.965978488,
2021-07-24 15:25:00,27.2,46.4,1.4,175,725,-73.96359333,40.78273833,0.970305918,
