Date_Time,Air Temp at Surface [degC],Relative Humidity [percent],Avg Wind Speed [m/s],Wind Direction [degrees],Solar Flux [W/m^2],Longitude,Latitude,UHI Index,LST,NDVI
2021-07-24 15:50:00,26.6,48.3,3.5,184,181,-73.9425,40.8032,1.008050722,42.97750592,0.2903989041550786
2021-07-24 15:50:00,26.6,48.3,3.5,184,181,-73.9425,40.8032,1.008050722,42.97750592,0.2903989041550786
2021-07-24 15:50:00,26.6,48.3,3.5,184,181,-73.9527,40.8126,1.006728452,44.173812920000046,0.1479022177062041
2021-07-24 15:50:00,26.6,48.3,3.5,184,181,-73.9527,40.8126,1.006728452,44.173812920000046,0.1479022177062041
2021-07-24 15:50:00,26.6,48.3,3.5,184,181,-73.9441,40.801,1.005887007,45.814462520000006,0.1298782184646781
2021-07-24 15:50:00,26.6,48.3,3.5,184,181,-73.9441,40.801,1.008050722,45.814462520000006,0.1298782184646781
2021-07-24 15:50:00,26.6,48.3,3.5,184,181,-73.9439,40.8013,1.003723292,45.571783100000005,0.1903832742795556
2021-07-24 15:50:00,26.6,48.3,3.5,184,181,-73.9436,40.8016,1.012378152,45.18554684000003,0.170364085994332
2021-07-24 15:50:00,26.6,48.3,3.5,184,181,-73.9433,40.8021,1.001559577,44.65575374000002,0.1514383496693994
2021-07-24 15:50:00,26.6,48.3,3.5,184,181,-73.9431,40.8024,1.005887007,44.46092659999999,0.1931241824065362
2021-07-24 15:50:00,26.6,48.3,3.5,184,181,-73.9431,40.8024,1.005887007,44.46092659999999,0.1931241824065362
2021-07-24 15:50:00,26.6,48.3,3.5,184,181,-73.949,40.79,0.987735844,44.38231214000001,0.1521098720759741
2021-07-24 15:50:00,26.6,48.3,3.5,184,181,-73.9506,40.7712,1.001559577,45.85547875999998,0.1016157747992878
2021-07-24 15:50:00,26.6,48.3,3.5,184,181,-73.9501,40.772,1.005887007,42.82027700000003,0.1829713574770778
2021-07-24 15:50:00,26.6,48.3,3.5,184,181,-73.9498,40.7723,1.005887007,42.10591082000002,0.3630206662695321
2021-07-24 15:50:00,26.6,48.3,3.5,184,181,-73.9495,40.7726,1.005887007,41.61371594000002,0.1080925497641818
2021-07-24 15:50:00,26.6,48.3,3.5,184,181,-73.9495,40.7726,1.005887007,41.61371594000002,0.1080925497641818
2021-07-24 15:50:00,26.6,48.3,3.5,184,181,-73.9175,40.8327,0.998073592,43.77048656,0.0926928399992992
2021-07-24 15:50:00,26.6,48.3,3.5,184,181,-73.9173,40.833,1.002401022,42.74508056000002,0.0838511243673494
2021-07-24 15:50:00,26.6,48.3,3.5,184,181,-73.9173,40.833,1.002401022,42.74508056000002,0.0838511243673494
2021-07-24 15:50:00,26.6,48.3,3.5,184,181,-73.9173,40.833,1.002401022,42.74508056000002,0.0838511243673494
2021-07-24 15:50:00,26.6,48.3,3.5,184,181,-73.9509,40.7707,1.008050722,45.41455417999998,0.0723932026367605
2021-07-24 15:50:00,26.6,48.3,3.5,184,181,-73.9517,40.7696,0.988577288,43.86960914000002,0.2053010584052486
2021-07-24 15:50:00,26.6,48.3,3.5,184,181,-73.9511,40.7704,0.999395863,45.15478466000002,0.1108795311908555
2021-07-24 15:50:00,26.6,48.3,3.5,184,181,-73.9511,40.7704,0.999395863,45.15478466000002,0.1108795311908555
2021-07-24 15:50:00,26.6,48.3,3.5,184,181,-73.9065,40.8322,1.009372992,46.51173860000006,0.213587297395438
2021-07-24 15:50:00,26.6,48.3,3.5,184,181,-73.9476,40.7895,0.989779352,43.01168612000004,0.167339429387374
2021-07-24 15:50:00,26.6,48.3,3.5,184,181,-73.9476,40.7895,0.989779352,43.01168612000004,0.167339429387374
2021-07-24 15:50:00,26.6,48.3,3.5,184,181,-73.9484,40.7898,0.994226988,44.87792504000004,0.194508939698031
2021-07-24 15:55:00,26.8,46.7,3.4,196,605,-73.9353,40.8005,0.989058114,44.87792504000004,0.3703153468815698
2021-07-24 15:55:00,26.8,46.7,3.4,196,605,-73.9353,40.8005,0.995549258,44.87792504000004,0.3703153468815698
2021-07-24 15:55:00,26.8,46.7,3.4,196,605,-73.9353,40.8005,0.995549258,44.87792504000004,0.3703153468815698
2021-07-24 15:55:00,26.8,46.7,3.4,196,605,-73.9353,40.8005,0.989058114,44.87792504000004,0.3703153468815698
2021-07-24 15:55:00,26.8,46.7,3.4,196,605,-73.9385,40.8529,1.017547026,42.69722827999999,0.569992021448646
2021-07-24 15:55:00,26.8,46.7,3.4,196,605,-73.9385,40.8529,1.017547026,42.69722827999999,0.569992021448646
2021-07-24 15:55:00,26.8,46.7,3.4,196,605,-73.9068,40.8072,1.002401022,45.46240646000001,0.0349267608104551
2021-07-24 15:55:00,26.8,46.7,3.4,196,605,-73.9062,40.8075,0.993746163,45.312013579999984,0.0410817431820637
2021-07-24 15:55:00,26.8,46.7,3.4,196,605,-73.906,40.8077,0.995909877,45.56152903999998,0.0358884267890435
2021-07-24 15:55:00,26.8,46.7,3.4,196,605,-73.9052,40.8083,0.987255018,45.34619378000002,0.0500884746962368
2021-07-24 15:55:00,26.8,46.7,3.4,196,605,-73.9372,40.8018,1.012738771,44.00632994,0.1289479287421042
2021-07-24 15:55:00,26.8,46.7,3.4,196,605,-73.9355,40.801,0.997712973,44.18406698000001,0.1483837726046414
2021-07-24 15:55:00,26.8,46.7,3.4,196,605,-73.9369,40.8016,1.012738771,44.75145830000002,0.1046033738586142
2021-07-24 15:55:00,26.8,46.7,3.4,196,605,-73.9541,40.7949,1.006728452,38.02137692000002,0.6058859877279456
2021-07-24 15:55:00,26.8,46.7,3.4,196,605,-73.9541,40.7949,1.006728452,38.02137692000002,0.6058859877279456
2021-07-24 15:55:00,26.8,46.7,3.4,196,605,-73.9463,40.8139,1.007209277,42.42378668000004,0.2350585735019698
2021-07-24 15:55:00,26.8,46.7,3.4,196,605,-73.9463,40.8139,1.007209277,42.42378668000004,0.2350585735019698
2021-07-24 15:55:00,26.8,46.7,3.4,196,605,-73.9546,40.7946,0.995909877,38.393941100000006,0.5974073030315229
2021-07-24 15:55:00,26.8,46.7,3.4,196,605,-73.9546,40.7946,1.000237307,38.393941100000006,0.5974073030315229
2021-07-24 15:55:00,26.8,46.7,3.4,196,605,-73.9546,40.7946,1.000237307,38.393941100000006,0.5974073030315229
2021-07-24 15:55:00,26.8,46.7,3.4,196,605,-73.9546,40.7946,1.000237307,38.393941100000006,0.5974073030315229
2021-07-24 15:55:00,26.8,46.7,3.4,196,605,-73.9479,40.8145,1.020191567,43.127898800000025,0.2909678973767404
2021-07-24 15:55:00,26.8,46.7,3.4,196,605,-73.9479,40.8145,1.022355282,43.127898800000025,0.2909678973767404
2021-07-24 15:55:00,26.8,46.7,3.4,196,605,-73.9479,40.8145,1.020191567,43.127898800000025,0.2909678973767404
2021-07-24 15:55:00,26.8,46.7,3.4,196,605,-73.9487,40.8137,1.017907645,40.69768657999998,0.3106664367488624
2021-07-24 15:55:00,26.8,46.7,3.4,196,605,-73.9482,40.8142,1.022235075,42.5810156,0.2481286331718029
2021-07-24 15:55:00,26.8,46.7,3.4,196,605,-73.9466,40.8139,1.011536707,42.42378668000004,0.2350585735019698
2021-07-24 15:55:00,26.8,46.7,3.4,196,605,-73.9474,40.8142,1.020191567,42.44087678000005,0.2449841282760866
2021-07-24 15:55:00,26.8,46.7,3.4,196,605,-73.9546,40.7739,0.997592767,44.56346719999999,0.2494809135920779
2021-07-24 15:55:00,26.8,46.7,3.4,196,605,-73.9544,40.7742,0.995429052,44.39598422000006,0.1563527265656106
2021-07-24 15:55:00,26.8,46.7,3.4,196,605,-73.9544,40.7742,1.006247626,44.39598422000006,0.1563527265656106
2021-07-24 15:55:00,26.8,46.7,3.4,196,605,-73.9549,40.7736,0.993265337,44.12596064000002,0.1318405442066691
2021-07-24 15:55:00,26.8,46.7,3.4,196,605,-73.9554,40.7736,0.995429052,43.65085585999998,0.2238379611125478
2021-07-24 15:55:00,26.8,46.7,3.4,196,605,-73.9552,40.7734,0.993265337,43.736306360000015,0.150637325783443
2021-07-24 15:55:00,26.8,46.7,3.4,196,605,-73.9138,40.818,1.000237307,49.29400687999998,0.2151083892967743
2021-07-24 15:55:00,26.8,46.7,3.4,196,605,-73.9159,40.8163,1.024038171,47.66361133999999,0.093642203867211
2021-07-24 15:55:00,26.8,46.7,3.4,196,605,-73.9138,40.818,1.000237307,49.29400687999998,0.2151083892967743
2021-07-24 15:55:00,26.8,46.7,3.4,196,605,-73.9146,40.8174,1.006728452,48.96245894000003,0.4057312535775615
2021-07-24 15:55:00,26.8,46.7,3.4,196,605,-73.9562,40.7739,0.995549258,43.51755308000003,0.3379780955877744
2021-07-24 15:55:00,26.8,46.7,3.4,196,605,-73.9541,40.7881,0.97956181,45.13085852000006,0.1858410682299298
2021-07-24 15:55:00,26.8,46.7,3.4,196,605,-73.9538,40.7879,0.97956181,44.87450702000001,0.1007580873750393
2021-07-24 15:55:00,26.8,46.7,3.4,196,605,-73.903,40.8094,0.991582448,46.20411680000001,0.084722027727209
2021-07-24 15:55:00,26.8,46.7,3.4,196,605,-73.9044,40.8088,0.993746163,46.25196907999998,0.0239339375353356
2021-07-24 15:55:00,26.8,46.7,3.4,196,605,-73.903,40.8094,0.991582448,46.20411680000001,0.084722027727209
2021-07-24 15:55:00,26.8,46.7,3.4,196,605,-73.9035,40.8094,0.989418733,46.78518020000001,0.047747590125555
2021-07-24 15:55:00,26.8,46.7,3.4,196,605,-73.9033,40.8096,0.989418733,46.37501780000002,0.0265455997499957
2021-07-24 15:55:00,26.8,46.7,3.4,196,605,-73.9576,40.7744,0.991221829,41.84272328000003,0.2486184614484957
2021-07-24 15:55:00,26.8,46.7,3.4,196,605,-73.9581,40.7747,0.993385543,41.75727278,0.3368075269689351
2021-07-24 15:55:00,26.8,46.7,3.4,196,605,-73.957,40.7742,0.995549258,43.05612038000004,0.1188901153879752
2021-07-24 15:55:00,26.8,46.7,3.4,196,605,-73.9544,40.7871,0.979441603,44.31395173999999,0.2518190768255834
2021-07-24 15:55:00,26.8,46.7,3.4,196,605,-73.9092,40.8241,1.024879616,46.62795128000005,0.0834348518126606
2021-07-24 15:55:00,26.8,46.7,3.4,196,605,-73.9092,40.8241,1.024879616,46.62795128000005,0.0834348518126606
